TITLE;PRODUCTION_YEAR;SERIE_TITLE;SERIE_PROD_YEAR;SEASON_NR;EPISODE_NR;SERIES_YEARS;KIND;TITLELINK;PRODUCTIONYEARLINK;LINK;KEYWORD;NAME;GENDER;PERSON_INFO;INFO_CONTEXT;ROLE;ROLE_NAME;NOTE;NR_ORDER
El retorno del Hombre-Lobo;1981;;;;;;movie;La bestia y la espada mágica;1983;followed by;;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
El retorno del Hombre-Lobo;1981;;;;;;movie;La maldición de la bestia;1975;follows;;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
El retorno del Hombre-Lobo;1981;;;;;;movie;Licántropo: El asesino de la luna llena;1996;followed by;;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
El retorno del Hombre-Lobo;1981;;;;;;movie;El aullido del diablo;1987;followed by;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
El retorno del Hombre-Lobo;1981;;;;;;movie;El aullido del diablo;1987;followed by;;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
El retorno del Hombre-Lobo;1981;;;;;;movie;La bestia y la espada mágica;1983;followed by;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
El retorno del Hombre-Lobo;1981;;;;;;movie;La bestia y la espada mágica;1983;followed by;;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
El retorno del Hombre-Lobo;1981;;;;;;movie;La maldición de la bestia;1975;follows;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
El retorno del Hombre-Lobo;1981;;;;;;movie;La maldición de la bestia;1975;follows;;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
El retorno del Hombre-Lobo;1981;;;;;;movie;Licántropo: El asesino de la luna llena;1996;followed by;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
El retorno del Hombre-Lobo;1981;;;;;;movie;Licántropo: El asesino de la luna llena;1996;followed by;;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
El rey tuerto;1990;;;;;;movie;;;;;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
El rey tuerto;1990;;;;;;movie;;;;;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
El rey tuerto;1990;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
El rey tuerto;1990;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
El segundo poder;1976;;;;;;movie;;;;;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
El segundo poder;1976;;;;;;movie;;;;;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
El segundo poder;1976;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
El segundo poder;1976;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Fantasma en el Oeste;1976;;;;;;movie;;;;west;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Fantasma en el Oeste;1976;;;;;;movie;;;;west;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Fantasma en el Oeste;1976;;;;;;movie;;;;west;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Fantasma en el Oeste;1976;;;;;;movie;;;;west;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Fratello dello spazio;1988;;;;;;movie;;;;fiction;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;(as Alex Ulloa);
Fratello dello spazio;1988;;;;;;movie;;;;fiction;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;(as Alex Ulloa);
Fratello dello spazio;1988;;;;;;movie;;;;fiction;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;(as Alex Ulloa);
Fratello dello spazio;1988;;;;;;movie;;;;fiction;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;(as Alex Ulloa);
Gli sterminatori dellanno 3000;1983;;;;;;movie;;;;action;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Gli sterminatori dellanno 3000;1983;;;;;;movie;;;;action;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Gli sterminatori dellanno 3000;1983;;;;;;movie;;;;action;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Gli sterminatori dellanno 3000;1983;;;;;;movie;;;;action;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;action;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;adventure;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;musical;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;terror;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;thriller;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;war;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;action;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;adventure;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;musical;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;terror;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;thriller;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;war;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;action;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;action;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;adventure;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;adventure;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;musical;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;musical;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;terror;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;terror;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;thriller;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;thriller;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;war;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Goma-2;1984;;;;;;movie;;;;war;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Il miele del diavolo;1986;;;;;;movie;;;;action;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;(as Alessandro Ulloa);
Il miele del diavolo;1986;;;;;;movie;;;;adult;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;(as Alessandro Ulloa);
Il miele del diavolo;1986;;;;;;movie;;;;thriller;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;(as Alessandro Ulloa);
Il miele del diavolo;1986;;;;;;movie;;;;action;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;(as Alessandro Ulloa);
Il miele del diavolo;1986;;;;;;movie;;;;adult;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;(as Alessandro Ulloa);
Il miele del diavolo;1986;;;;;;movie;;;;thriller;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;(as Alessandro Ulloa);
Il miele del diavolo;1986;;;;;;movie;;;;action;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;(as Alessandro Ulloa);
Il miele del diavolo;1986;;;;;;movie;;;;action;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;(as Alessandro Ulloa);
Il miele del diavolo;1986;;;;;;movie;;;;adult;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;(as Alessandro Ulloa);
Il miele del diavolo;1986;;;;;;movie;;;;adult;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;(as Alessandro Ulloa);
Il miele del diavolo;1986;;;;;;movie;;;;thriller;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;(as Alessandro Ulloa);
Il miele del diavolo;1986;;;;;;movie;;;;thriller;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;(as Alessandro Ulloa);
La familia, bien, gracias;1979;;;;;;movie;;;;;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
La familia, bien, gracias;1979;;;;;;movie;;;;;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
La familia, bien, gracias;1979;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
La familia, bien, gracias;1979;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
La mujer de la tierra caliente;1978;;;;;;movie;;;;adult;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
La mujer de la tierra caliente;1978;;;;;;movie;;;;adventure;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
La mujer de la tierra caliente;1978;;;;;;movie;;;;adult;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
La mujer de la tierra caliente;1978;;;;;;movie;;;;adventure;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
La mujer de la tierra caliente;1978;;;;;;movie;;;;adult;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
La mujer de la tierra caliente;1978;;;;;;movie;;;;adult;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
La mujer de la tierra caliente;1978;;;;;;movie;;;;adventure;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
La mujer de la tierra caliente;1978;;;;;;movie;;;;adventure;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
La mujer del juez;1984;;;;;;movie;;;;;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
La mujer del juez;1984;;;;;;movie;;;;;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
La mujer del juez;1984;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
La mujer del juez;1984;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Libertad provisional;1976;;;;;;movie;;;;;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Libertad provisional;1976;;;;;;movie;;;;;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Libertad provisional;1976;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Libertad provisional;1976;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Los cántabros;1980;;;;;;movie;;;;action;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;(director of photography);
Los cántabros;1980;;;;;;movie;;;;action;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;(director of photography);
Los cántabros;1980;;;;;;movie;;;;action;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;(director of photography);
Los cántabros;1980;;;;;;movie;;;;action;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;(director of photography);
Madrid, Costa Fleming;1976;;;;;;movie;;;;;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Madrid, Costa Fleming;1976;;;;;;movie;;;;;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Madrid, Costa Fleming;1976;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Madrid, Costa Fleming;1976;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Manaos;1979;;;;;;movie;;;;;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Manaos;1979;;;;;;movie;;;;;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Manaos;1979;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Manaos;1979;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Morte in Vaticano;1982;;;;;;movie;;;;thriller;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Morte in Vaticano;1982;;;;;;movie;;;;thriller;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Morte in Vaticano;1982;;;;;;movie;;;;thriller;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Morte in Vaticano;1982;;;;;;movie;;;;thriller;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Oro fino;1989;;;;;;movie;;;;;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Oro fino;1989;;;;;;movie;;;;;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Oro fino;1989;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Oro fino;1989;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Penilove;1990;;;;;;movie;;;;;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Penilove;1990;;;;;;movie;;;;;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Penilove;1990;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Penilove;1990;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Perras callejeras;1985;;;;;;movie;;;;;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Perras callejeras;1985;;;;;;movie;;;;;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Perras callejeras;1985;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Perras callejeras;1985;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Playboy en paro;1984;;;;;;movie;;;;adult;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Playboy en paro;1984;;;;;;movie;;;;adult;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Playboy en paro;1984;;;;;;movie;;;;adult;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Playboy en paro;1984;;;;;;movie;;;;adult;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Préstamela esta noche;1978;;;;;;movie;;;;;García Ulloa, Alejandro;m;22 October 1910;birth date;actor;Sr. Perelló;;70
Préstamela esta noche;1978;;;;;;movie;;;;;García Ulloa, Alejandro;m;27 April 2004;death date;actor;Sr. Perelló;;70
Préstamela esta noche;1978;;;;;;movie;;;;;García Ulloa, Alejandro;m;Barcelona, Spain (complications from a fall);death notes;actor;Sr. Perelló;;70
Quel pomeriggio maledetto;1977;;;;;;movie;;;;action;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Quel pomeriggio maledetto;1977;;;;;;movie;;;;adult;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Quel pomeriggio maledetto;1977;;;;;;movie;;;;thriller;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Quel pomeriggio maledetto;1977;;;;;;movie;;;;action;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Quel pomeriggio maledetto;1977;;;;;;movie;;;;adult;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Quel pomeriggio maledetto;1977;;;;;;movie;;;;thriller;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Quel pomeriggio maledetto;1977;;;;;;movie;;;;action;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Quel pomeriggio maledetto;1977;;;;;;movie;;;;action;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Quel pomeriggio maledetto;1977;;;;;;movie;;;;adult;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Quel pomeriggio maledetto;1977;;;;;;movie;;;;adult;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Quel pomeriggio maledetto;1977;;;;;;movie;;;;thriller;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Quel pomeriggio maledetto;1977;;;;;;movie;;;;thriller;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Romanza final (Gayarre);1986;;;;;;movie;;;;;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Romanza final (Gayarre);1986;;;;;;movie;;;;;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Romanza final (Gayarre);1986;;;;;;movie;;;;;García Ulloa, Alejandro;m;22 October 1910;birth date;actor;;;130
Romanza final (Gayarre);1986;;;;;;movie;;;;;García Ulloa, Alejandro;m;27 April 2004;death date;actor;;;130
Romanza final (Gayarre);1986;;;;;;movie;;;;;García Ulloa, Alejandro;m;Barcelona, Spain (complications from a fall);death notes;actor;;;130
Romanza final (Gayarre);1986;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Romanza final (Gayarre);1986;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Sabato, domenica e venerdì;1979;;;;;;movie;;;;action;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Sabato, domenica e venerdì;1979;;;;;;movie;;;;adult;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Sabato, domenica e venerdì;1979;;;;;;movie;;;;comedy;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Sabato, domenica e venerdì;1979;;;;;;movie;;;;musical;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Sabato, domenica e venerdì;1979;;;;;;movie;;;;action;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Sabato, domenica e venerdì;1979;;;;;;movie;;;;adult;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Sabato, domenica e venerdì;1979;;;;;;movie;;;;comedy;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Sabato, domenica e venerdì;1979;;;;;;movie;;;;musical;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Sabato, domenica e venerdì;1979;;;;;;movie;;;;action;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Sabato, domenica e venerdì;1979;;;;;;movie;;;;action;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Sabato, domenica e venerdì;1979;;;;;;movie;;;;adult;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Sabato, domenica e venerdì;1979;;;;;;movie;;;;adult;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Sabato, domenica e venerdì;1979;;;;;;movie;;;;comedy;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Sabato, domenica e venerdì;1979;;;;;;movie;;;;comedy;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Sabato, domenica e venerdì;1979;;;;;;movie;;;;musical;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
Sabato, domenica e venerdì;1979;;;;;;movie;;;;musical;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;;
Sensitività;1979;;;;;;movie;;;;;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;(as Alessandro Ulloa);
Sensitività;1979;;;;;;movie;;;;;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;(as Alessandro Ulloa);
Sensitività;1979;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;(as Alessandro Ulloa);
Sensitività;1979;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;death notes;cinematographer;;(as Alessandro Ulloa);
Unos granujas decentes;1980;;;;;;movie;;;;;Ulloa, Alejandro;m;14 May 2002;death date;cinematographer;;;
Unos granujas decentes;1980;;;;;;movie;;;;;Ulloa, Alejandro;m;14 September 1926;birth date;cinematographer;;;
Unos granujas decentes;1980;;;;;;movie;;;;;Ulloa, Alejandro;m;Madrid, Spain;birth notes;cinematographer;;;
